,origin_crs,Count
1340,PLD,1509
1341,PLG,1504
1342,PLM,1262
1343,PLS,1328
1344,PLU,1547
1345,PLY,1485
1346,PMA,1596
1347,PMP,1515
1348,PMR,1549
1349,PMS,1773
1350,PNE,1536
1351,PNL,1714
1352,PNM,1396
1353,PNR,1521
1354,PNS,1739
1355,PNW,1536
1356,PNZ,1372
1357,POK,1761
1358,POL,1658
1359,PON,1611
1360,POO,1761
1361,POP,1718
1362,POT,1736
1363,PRB,1564
1364,PRE,1328
1365,PRL,1516
1366,PRN,1143
1367,PRP,1509
1368,PRR,1770
1369,PRS,1766
1370,PRU,1678
1371,PRW,1385
1372,PRY,1772
1373,PSC,1417
1374,PSE,1532
1375,PSH,1771
1376,PSL,1686
1377,PSN,1771
1378,PSW,1757
1379,PTC,1769
1380,PTR,1773
1381,PUL,1520
1382,PUO,1546
1383,PUR,1546
1384,PUT,1681
1385,PWY,1771
1386,PYN,1396
1387,PYT,1265
1388,QBR,1518
1389,QPW,1735
1390,QRB,1680
1391,QRP,1551
1392,QUI,1347
1393,RAD,1773
1394,RAI,1518
1395,RAM,1506
1396,RAU,1770
1397,RAV,1151
1398,RAY,1711
1399,RBR,1513
1400,RCC,1690
1401,RCD,1691
1402,RCE,1690
1403,RDA,1765
1404,RDB,1772
1405,RDC,1772
1406,RDD,1546
1407,RDF,1760
1408,RDG,1774
1409,RDH,1521
1410,RDM,1662
1411,RDN,1264
1412,RDS,1163
1413,RDT,1753
1414,RDW,1774
1415,REC,1643
1416,RED,1404
1417,REE,1709
1418,REI,1521
1419,RET,1737
1420,RFD,1516
1421,RFY,1419
1422,RGL,1771
1423,RGT,1767
1424,RGW,1314
1425,RHD,1703
1426,RHM,1545
1427,RIC,1684
1428,RID,1772
1429,RIL,1423
1430,RIS,1314
1431,RKT,1770
1432,RLG,1517
1433,RLN,1773
1434,RMC,1745
1435,RMD,1648
1436,RMF,1642
1437,RML,1224
1438,RNF,1400
1439,RNH,1416
1440,RNM,1635
1441,RNR,1709
1442,ROB,1424
1443,ROC,1347
1444,ROE,1534
1445,ROL,1751
1446,ROM,1773
1447,ROO,1477
1448,ROW,1772
1449,RRB,1263
1450,RSG,1664
1451,RSH,1225
1452,RTR,1518
1453,RUE,1399
1454,RUF,1327
1455,RUG,1772
1456,RUN,1474
1457,RUS,1690
1458,RVB,1543
1459,RVN,1732
1460,RWC,1719
1461,RYD,1643
1462,RYE,1510
1463,RYH,1614
1464,RYN,1614
1465,RYR,1629
1466,RYS,1772
1467,SAA,1709
1468,SAB,1399
1469,SAC,1753
1470,SAD,1772
1471,SAE,1732
1472,SAF,1521
1473,SAH,1709
1474,SAJ,1550
1475,SAL,1773
1476,SAM,1725
1477,SAN,1399
1478,SAR,1765
1479,SAS,1328
1480,SAT,1738
1481,SAU,1426
1482,SAV,1772
1483,SAW,1638
1484,SAX,1716
1485,SAY,1536
1486,SBE,1714
1487,SBF,1483
1488,SBJ,1771
1489,SBK,1690
1490,SBM,1551
1491,SBP,1732
1492,SBS,1143
1493,SBT,1771
1494,SBU,1615
1495,SBV,1458
1496,SBY,1719
1497,SCA,1697
1498,SCF,1771
1499,SCG,1542
1500,SCR,1347
