,origin_crs,Count
1148,MHS,665
1149,MIA,514
1150,MIC,634
1151,MIH,502
1152,MIJ,590
1153,MIK,420
1154,MIL,583
1155,MIM,777
1156,MIR,433
1157,MIS,726
1158,MKC,654
1159,MKM,727
1160,MKR,753
1161,MKT,700
1162,MLB,696
1163,MLD,757
1164,MLF,623
1165,MLH,527
1166,MLM,444
1167,MLT,388
1168,MLW,727
1169,MLY,420
1170,MMO,762
1171,MNE,747
1172,MNG,726
1173,MNN,403
1174,MNP,582
1175,MNR,502
1176,MOB,498
1177,MOG,622
1178,MOR,742
1179,MOS,517
1180,MOT,590
1181,MPL,510
1182,MPT,265
1183,MRD,352
1184,MRF,519
1185,MRN,542
1186,MRP,434
1187,MRS,735
1188,MRT,502
1189,MRW,574
1190,MRY,364
1191,MSD,514
1192,MSH,513
1193,MSK,337
1194,MSL,507
1195,MSN,432
1196,MSO,502
1197,MSR,520
1198,MSS,491
1199,MSW,673
1200,MTB,685
1201,MTC,589
1202,MTG,581
1203,MTL,587
1204,MTM,521
1205,MTN,523
1206,MTO,338
1207,MTP,645
1208,MVL,784
1209,MYB,625
1210,MYL,582
1211,MYT,408
1212,MZH,583
1213,NAN,527
1214,NAY,342
1215,NBA,581
1216,NBC,583
1217,NBN,502
1218,NBR,727
1219,NBT,595
1220,NBY,725
1221,NCE,585
1222,NCL,269
1223,NCM,629
1224,NCO,351
1225,NCT,777
1226,NDL,582
1227,NEH,581
1228,NEL,513
1229,NEM,607
1230,NES,778
1231,NET,707
1232,NFA,531
1233,NFD,793
1234,NFL,553
1235,NFN,395
1236,NGT,543
1237,NHD,581
1238,NHE,529
1239,NHL,585
1240,NLN,496
1241,NLS,473
1242,NLT,575
1243,NLW,515
1244,NMC,510
1245,NMK,733
1246,NMN,452
1247,NMP,721
1248,NMT,707
1249,NNG,777
1250,NNT,338
1251,NOR,435
1252,NOT,707
1253,NPD,408
1254,NQY,222
1255,NRB,590
1256,NRC,725
1257,NRD,342
1258,NRT,410
1259,NRW,693
1260,NSB,550
1261,NSD,673
1262,NSG,583
1263,NSH,587
1264,NTA,328
1265,NTC,352
1266,NTL,605
1267,NTR,355
1268,NUF,556
1269,NUM,574
1270,NUN,780
1271,NUT,596
1272,NVH,555
1273,NVN,555
1274,NVR,497
1275,NWA,684
1276,NWB,575
1277,NWD,581
1278,NWE,716
1279,NWI,502
1280,NWM,577
1281,NWN,503
1282,NWX,584
1283,NXG,584
1284,OCK,550
1285,OHL,793
1286,OKE,352
1287,OKL,580
1288,OKM,717
1289,OKN,781
1290,OLD,564
1291,OLF,672
1292,OLT,793
1293,OLY,668
1294,OMS,517
1295,OPK,513
1296,ORE,553
1297,ORN,513
1298,ORP,580
1299,ORR,513
1300,OTF,553
1301,OUN,679
1302,OUS,675
1303,OUT,437
1304,OVE,508
1305,OVR,644
1306,OXF,764
1307,OXN,470
1308,OXP,761
1309,OXS,722
1310,OXT,541
1311,PAD,622
1312,PAL,583
1313,PAN,738
1314,PAR,266
1315,PAT,514
1316,PBL,512
1317,PBO,763
1318,PBR,570
1319,PDG,491
1320,PDW,541
1321,PEA,717
1322,PEB,553
1323,PEG,264
1324,PEM,513
1325,PET,581
1326,PEV,553
1327,PEW,677
1328,PFL,550
1329,PFM,436
1330,PFR,404
1331,PFY,517
1332,PGN,328
1333,PHR,549
1334,PIL,642
1335,PIN,519
1336,PKG,570
1337,PKS,526
1338,PKT,529
1339,PLC,540
1340,PLD,579
1341,PLG,552
1342,PLM,502
1343,PLS,523
1344,PLU,581
1345,PLY,276
1346,PMA,328
1347,PMP,571
1348,PMR,582
1349,PMS,594
1350,PNE,579
1351,PNL,401
1352,PNM,238
1353,PNR,447
1354,PNS,578
1355,PNW,579
1356,PNZ,223
1357,POK,558
1358,POL,621
1359,PON,574
1360,POO,528
1361,POP,417
1362,POT,435
1363,PRB,483
1364,PRE,523
1365,PRL,532
1366,PRN,364
1367,PRP,579
1368,PRR,736
1369,PRS,514
1370,PRU,270
1371,PRW,241
1372,PRY,793
1373,PSC,516
1374,PSE,550
1375,PSH,784
1376,PSL,508
1377,PSN,642
1378,PSW,759
